userName,score,at,EnglishTranslation,BERT_Sentiment
Pengguna Google,5,2025-01-18 05:11:49,"Shopee shopping is practical too, you can choose the product according to money, let's benefit Shopee, patiently wait for the house, right?",Positive
Pengguna Google,3,2025-01-15 07:04:06,"Min, the cost of serving the topup topup fee under thousand, calculate the application, so the free postage voucher is the region boundary, calculate the cheap postage, the basic recommendation is difficult to find the item Rp.",Negative
Pengguna Google,1,2025-01-25 13:48:39,Shopping Shop Red Failure to Use Paylater Pay smoothly please the application information not the red shop hasn't received it,Negative
Pengguna Google,5,2025-01-10 14:43:06,Ulsan Shopee Shopee is the best data on the look at RIWERD Donation Donation Making Ruwet Orbit Target Read Mas Saldo's Business Opportunities Increase the benefits,Positive
Pengguna Google,2,2025-02-10 08:45:32,Shopee Shopeepay Error Checkout Goods Pay Method Change COD CODE CARD TRY HANT CS CS Shopee results Continue to appear written Error System Constraints etc. Shopeepay Top Up Top Up Checkout Send Send try Shopeepay application login login Shopee Error Trs application,Negative
Pengguna Google,1,2025-02-05 19:23:22,Send Skg Yes Ngk Kyk Skg At least Message Receive vouchers k promises automatically withdraw with shopee Skg yes the Apk system is weak easily stalls naughty stalls from cheap goods wets coming according to the description of fresh goods like acts from shopee stalls stalls of fresh goods at reasonable prices,Negative
Pengguna Google,3,2025-02-02 06:01:28,TUTU TOPE ENTERING PASS APPLICATION Could Open Shop Check Intention Shop for Selling Promo Switch,Negative
Pengguna Google,1,2025-02-15 03:04:00,DOBLE SYSTEM LOSS LOSS Customer Driver Order Doble Coffee Order Es already liquid Silly System Not Doble Select Priority Completed Problem,Negative
Pengguna Google,1,2025-01-29 01:43:23,order cod goods pay cod pay not to come until now the CS is the act,Negative
Pengguna Google,1,2024-12-29 17:48:35,Apk shopee is not correct in the balance of thousands of thousands of banking already cut down then cut shoppe relevant applications.,Negative
Pengguna Google,3,2025-02-02 14:00:20,Good app Submit the spx lot if it's free to pack the spx Send it delicious it is a pack of packages just to call the December December,Positive
Pengguna Google,1,2025-01-01 14:24:17,Disappointed by the shoope not entering the village not x junction in the village but he told the junction to enter the village of the kurir blom to the zone to ask for his shoope to be disappointed bgt,Negative
Pengguna Google,5,2025-01-28 03:36:48,"Minus, change the CS CSUT DATA, it's hard to make up the data update No HAPE Discharge",Neutral
Pengguna Google,1,2025-01-23 05:40:51,bad opponent if you use the SPX Courier Expedition Lazy Send Package Package Send Status Receives Buy Send Proof of Photo Package Package People Please Fire Courier,Negative
Pengguna Google,2,2025-02-05 15:30:45,Send Shopee Very Estimated Sunday Area near Goods Like to Bring Over the Expedition Already Cab Hub Region Receive please check the expedition yes the level of thank you,Neutral
Pengguna Google,1,2025-01-16 20:19:30,"Your ad is really annoyed, download the shopee application, the shopee application, until it's bored, it doesn't download it, making the website advertise",Negative
Pengguna Google,1,2025-01-23 11:50:43,"Disappointed Shopee Application Heavy Hp Not Pay attention to Low HP, Shopee has a lot of bugs of shopee applications because the weight bug is good, good.",Negative
Pengguna Google,5,2025-01-17 05:03:16,Online Shopping Assistance Application Promo Point Voucher Shopping Saving,Positive
Pengguna Google,4,2025-01-22 00:23:49,good shopee application easy to understand the voucher expedition expresses.,Positive
Pengguna Google,1,2025-02-07 07:00:44,Shopeepay can't send a real regular balance of total payment balance,Negative
Pengguna Google,5,2025-02-07 12:02:11,"Wait for the spaylatter to ride it not many but but the benefits of just waiting for the spinse of the results, thank you shopee, hear the complaints of customers, please take the limit thank you",Neutral
Pengguna Google,1,2025-02-04 23:53:19,shopee error update just reinstall the error open the net message just right,Negative
Pengguna Google,1,2025-01-05 14:24:56,"here the system is ugly upgraded, the dilapidated system gives a telephone number courier so that you buy natural communication delay the sending schedule is already rarely used, the cost is not dilapidated by the apk",Negative
Pengguna Google,5,2025-01-19 04:06:47,Satisfied with Shopee Ya Sometimes when you see Live Live or Live Live View See Live Sometimes Seeing Items Checkout Ngelike Sometimes the Shopee Application Slowly Help Help Good Y,Positive
Pengguna Google,4,2025-01-08 10:20:51,"Honestly, happy Shopee features Shopee Shopee Shopping, making the wallet, Sulawesi island, the shipping is really expensive, sometimes I get a cheap rb because it's cheap, the expensive rb rb is the island of Java.",Positive
Pengguna Google,1,2025-02-15 00:37:51,Dangers of Spaylater Shopee swollen shadows just a message that is not a good idea for a good loss Credivo Credivo Credivo Tgl brp.just let it not lose,Negative
Pengguna Google,4,2025-01-29 13:25:56,"for free postage shopping shipping, not to find postage if it's free shipping, buy wisely, expensive postage",Neutral
Pengguna Google,5,2025-01-26 08:25:32,"satisfied buying at shopee send items or order, hope the shopee in front",Positive
Pengguna Google,1,2025-02-05 01:55:16,the purpose of shopee hp reset enter the barcode scan account verification shopee account,Negative
Pengguna Google,4,2025-02-05 09:51:36,maaf kak love star application ok well like that but the send spx like a pack in the purpose of the purpose of the purpose of the purpose,Neutral
Pengguna Google,5,2025-01-27 06:10:19,"Shopee helps easy to be full of need to pay simple easy COD Cash, hopefully Shopee Flower Method",Positive
Pengguna Google,4,2025-01-15 18:11:17,Kak Ya Shopee Sya open not a rich picture,Negative
Pengguna Google,5,2025-01-23 10:48:21,"Since the shopee is easy to find items, you need to find what shopee is easy to shop for a house, buy, what is easy to pay for many villagers, not SOPEE BANK, SOPEE MANTAP",Neutral
Pengguna Google,4,2025-02-10 02:23:58,"Sorry, please shopee, the name of the gilang courier jawa brebes bumiayu kaliwadas please take care of my message, send me to cancel the cancel, wait",Negative
Pengguna Google,1,2025-01-25 05:44:26,sorry disappointed talking stars serving shopee already the connecting system is difficult to die buying credit using shopee paylatter inaccurate must be shopping for shopepaylatter to be late paying dc phone at time to pay difficult ceiling,Negative
Pengguna Google,1,2025-01-11 08:24:14,Free shipping products Easy to Choose to Love the Bodong Mah Aman Congratulations Congratulations Abuse,Positive
Pengguna Google,4,2025-02-01 01:32:00,Shopping to trust carefully read the quality review according to the price of a lot of promo free postage,Positive
Pengguna Google,4,2025-01-14 03:29:52,Packed Shopee Applications Safe to be able to do the process of Return Product Seller Beda Shopee Open Change Contents Package Return Disappointed,Negative
Pengguna Google,5,2025-02-05 07:43:42,"good variation of competitive prices no less postage is relatively cheap, please consumers and better hehe is great orange",Positive
Pengguna Google,1,2025-01-22 18:18:45,Yesterday did not check out the voucer and the voucer was written CS CS CS.,Negative
Pengguna Google,5,2025-01-14 10:06:28,the application is really ok buying shopee or not sometimes the item is according to is ok,Neutral
Pengguna Google,5,2025-01-30 08:46:41,good slow send love rb compensation but give note the shipping service shop y,Positive
Pengguna Google,1,2025-02-08 09:58:35,weird n shopee skeh gak free freez,Positive
Pengguna Google,1,2025-02-08 05:48:15,"Send spx express constraints, one of the messages, is not until the suggestion shopee appears the details of the message and contact the courier number, send the easy package, the loss courier",Negative
Pengguna Google,5,2025-01-12 11:07:30,Like the shopee application because you need shopee help please buy the shop market just order shopee just various goods vocher back according to check pay thank you shopee,Positive
Pengguna Google,3,2025-01-24 02:19:25,Live Video Look at the advertisement Haru Pop Up Live Live Videos really disturbing just disturbing comfort,Negative
Pengguna Google,1,2025-02-09 13:04:19,"Ngoding Tells to work rickshand the goods RB price RB RB says not add the balance until RB Co the price of the item changes RB wow, just modeing the work, just bothering",Negative
Pengguna Google,4,2025-01-06 07:55:25,Yes Shope Package Write Price Course Price Price Price Course Thousands of Greget Doubts Kayak Kayak If PAS Homes Nrima Package Package Sincere Price In Price,Neutral
Pengguna Google,1,2025-01-25 05:08:23,Application Si Salary Salary Sale iPhone RB PAS Click hard to enter the iphone War Iphone Salary Sale is not open to the usual outlets,Negative
Pengguna Google,1,2025-02-12 23:37:36,It's weird that this is a CO application with a lot of vouchers for the right transactions and I need to reach Co Co Co by using Shopee Pay Pak Cod yes Nipu Auto Moving Applications,Neutral
Pengguna Google,5,2025-02-04 02:49:02,Likes Dishopee Shopping Good Helps HELP SELLING SALE TAKE,Positive
Pengguna Google,1,2025-01-12 15:41:09,"free vouchers on postage but not used, if the promo promo does not check out the date of the voucher on January if it can't be used, then click make emotions.",Neutral
Pengguna Google,1,2025-01-04 12:22:20,Please for Shopee Selling restless selling Shopee goods COD System Buy Pay a base of warranty re -extending the base of thought Returns accept please shoope both the return of the base of the mind change the return,Negative
Pengguna Google,3,2025-01-13 17:53:39,Suggestions Just Blacklist Just Anteraja Expedition Sell Found Opening Opening Opening Karawang Cantum Maps Layan Pick Up Pick -picking Whatsapp Number Anteraj,Negative
Pengguna Google,1,2025-02-15 01:25:26,The process of returning goods is difficult shopee seller aiming for goods funds eh review shopee molor gk gk after chat cs Answer stale according to bacot advertisements Difficult both Tokopedia Lazada Hands Loss,Negative
Pengguna Google,5,2025-01-05 09:28:58,"good application please pes rarely praised, please easily delete the COD system because the item forgot to take the COD payment method is lost",Neutral
Pengguna Google,1,2025-01-04 02:15:38,"bad applications to pay for bills cancel the automatic fund entering shopepay not withdrawing because the account does not verify the solution so that the withdrawal funds need to need funds to pay for the shopepay loss really, shopee",Negative
